subject,label,comment,type
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature1429,"birdhouse retransferred seminars","lubricates mollusks voiced redelivered girdling plausive excretes nonresidents qualifier harmlessly necessariness degrades focalizing relax overrating dilutions disappointments rediscovers motorcade integrals intercessors dedicational sirloin reveals burnouts titanias uncrowded interwove ancestress prelimits wildling sweetens jails crinkles comers unchastely seism signalmen glees dooryards medievalist flagstones melancholic",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature3602,"payees","moistful orrisroot disbelieves leitmotifs matchers tanker regressiveness persisted vagabonds detachment luminaries armorial emotes austereness rigmaroles enhaloing golfed quadrate clinkered lugger battleships caponization boars discloses ingoing remarkableness recontamination cilium schnooks unsuccessfulness brattiness varnishes unlearned baal",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature3603,"bedeviling","user impacted scribal eery jokes leverets enlisted nonpartisans bunkum streamlining biretta plants cellarets centuries picadores rewords interceptive smugglers misarranges seducingly spinnery megohms crestless alkalinized hiccup amies premixed chophouses aspirating pianic agriculturalists ovulation pinstripe",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature3604,"angelically distillable","yawning landform vichyssoise calendula dictations terras levied bioacoustics enroll expiates multiplexed guatemalan poured negus phaser pseudonymous increased scarfpin falsehoods fissionable sambo infeoffed interfile hadjis distentions tries chancemen",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature3605,"bonjour","discounting pricky merman plasticize cree mintmark archaeologic tracer hallways ropes craped diplomacies sodomies viciousness brambliest otoscopy vagrantly takeout resown debts villainousness lushes heads reimprisons restoratively scandalousness supering mouldered sarge squabbler reliquidation served fooling reconstructed",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature3606,"naggers proprioceptor","enjambments wheelings thermocauteries concupiscent taels windblown twaddles vacuousness persister declaims pederastically corky mantilla margrave microfilmed polarizing rekeys workfolk intonations leptonic goddamns honks curing doozy tanged unfathomed vagarious confuses enjoin environmentalists wordage multifaceted cotter hazings paunches unrestrained spadeful placard sparseness blarney runback phalloid darksome",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature3607,"piers fumbles unhardened","warrantable striations charlady derringers littorals tanagers overexcitable flenched squeegees righteously viscounts opportunistic sighing caviller gimbaled administrative clangors verdancies frizzed veneered assentor testimonies untrimming antinucleon reinterrogations joyriding embargoed remedied retching diffracts gobbled technical tungstenic minicabs mummify spelunk nonradioactive taxable candies disrespectful wrang starvelings purples ecologies chainlike sledgehammers",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature3608,"gradable cinemas oozing","servomotors buckwheats banditry outliving supernumerary civitas wimple nursling veered unedited zooparasitic antepartum revolts inviolateness titers overexcitably rabbits invulnerably haziness tuberculously",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature3609,"univocal compaction liberally","impenitently classics punter knotting wolfed ebonite hobbyhorses hairsplitting impactors runnel checkups egad rededicate regilt blondest finisher illuminators wiggles hance reclothe mordants affluxes reflexed backspacing lustered behavior khanate mendicancy broads sixes wheezier silvern auricle inheritable looser uppercuts defeminize",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature1430,"resowing conflicted tinders","attainers ungrounded unrelated licensers sadducee stubbily imaginings skidways yashmaks trustees grayly tartish miscarried unworldly xylan stoney derricks cactoid impalpably throatier maintops executioners timorously adventuring steeping revivers maligner misbehavers compactors sanctums identification karsts raunchier testation vanguards demandable kerbs quahaug",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature1431,"concatenates noncompeting others","adoptee inurn gip volleyed disgusts mortisers untruly mobbed condom awfulness disenchanted millimeter torchier embodiers polemists vituperate metabases portraits canzone outjutting nonfatally shininess scallops reverifying cracklier primacies nonadministrative lonesomely tilths maguey neophobic cutpurses singlets rathskellers",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature1432,"lineages branches recalculation","sleekly weltering cations nullity hanked alleluia noncooperative ogres spinage crackerjacks bamboozler ruminative deads volubly afforested marblier ships sprawly parabolas latrine ungenial upholstering alphabetically villus leveled fanciness quintuplicate relinquisher ruling hamperer lifelikeness butternuts airship smugness perking sitcom sensorium inhospitality glop kinkily draper himalayas ruttish dolor doodled astrologer undersold nailing facings bespangles",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature1433,"convecting reducibility","chafer prestiges hearthsides bombe retains yeggman comedienne marked weaves hatrack deification fanner steepled deviated sandbagged minny infringing mooch overdrive jowliest answers colin addled sucklings defalcating perfumers sinks succinctness aeriform borrowing fibre rootstock humanely dojo",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature1434,"hegira","dyestuffs declassifies argentines interdictor bucklers briber impiousness happier shays vouchering biffs laryngitic traumata scleral hydrotherapist hydration axonic automatically hootenanny absoluteness causeways bribers universalize stepbrother narwhals uncomplainingly reassemble",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature1435,"jailing unstacking coating","plangency stagflation bimetals photoreceptive dadas chartist javelined moonish tattooing reshipper stashing nonoperative berthing lounges fleeciest ironings judice semplice tutees girdles counteractive parkers",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature1436,"emphatically","deathwatches centralists odoriferously ascetics perennials shockers packagers witlessness fleche jennies coverlets maypops dramatized chads filer brambled instiller underestimates urbanisms steadfastness jewellers boches geol probationary mischances",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature1437,"locative waistings unscrambles","livening neutralizers canzone ruffling elegizes treating otic turbocar misadjusting earnable mayas sufflates placability smelliness disjunctive pheromones ridings cockier bonded unassessed schlep haply vineyards browner",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature3610,"computed bigfoot entitles","sunbathe grainers subclause cutinizing taints perverseness signorine subsidizing reexamined unbuckle inscrutably moderates exploiters reemploy grammies notates tonsillar idealized livelong summerier teeners canzona trousers confuted bevies darkness suntans jubilations nonreciprocal nonagenarians republication ungrudgingly zinkify prematurities engild exposal advisement lira lovelier padres zemstvos unbridle pods distorted reassembling mates pegboards inseminators pelfs",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature1438,"countered cummin","gars picquets sandblasting darndest minster sanguinely aleutian reconcentrate groveler instills cannibalism seminormal bedding courtesied muzhiks dilapidating unreflectingly acerose lawfully unpen heartsick undulation telekineses modicums jealously incorruptibility powering rehanged diagnoseable purdas insemination sacramental regularizes anglicisms secularity hokums mellific ruins abusively lapser deflected amazing coverslip multijet nance revellers pluralities",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature3611,"napalming","tolyls camembert kraals burins anticommunists gripey dubber petted lobbyist fancifulness unburdens longed soldered conker fascia ruined shutoffs aligned gripers cultivatable bower menfolks sequestered highjack playgrounds coffeehouse divergently ghat ketonuria",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature1439,"bowheads","interprofessional cosmopolis hardwares subsurfaces hearses versatilely puissantly outfits carer dismount biogenies historiographer flimsiest pelf cookshops overprotecting moots rimes juttingly omnific ceiler middles affaire engulfing wildly",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature3612,"intestines","cocains clamshells rappels xxi teeniest accruement fabling sugarplum idem humorlessly juveniles highhandedly cavitated tinning worsened senseful unreels arcs rotatable shuddering inquests caulks perhapses effuse blowfishes giraffes",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature3613,"overcorrection novelising","jiffs samphires curviness inaptness adventurer escaped diglots amperes escapable thalamocortical murderee eccentrics motivates pandowdy relational pies nursings acoustics origins mileposts scavengery outboast philatelic charms unsay leviathan taskworks octuple morphogenesis stalkily",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature3614,"coloraturas","millivolt surefootedness haggling dioramic cavillers crisper nixed reporters confoundedly instated appropriated subsoiling pharm artillerist sharpens foggers reintegrating unquotes bras expenses whalebone tones functioning hardest odor hogshead swamped deflating unclasps counterintelligence unsophisticatedly telly retranslated unroofs comity barky understanding pennants catalyzing pulchritude subaltern",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature3615,"hematologic","shadowers snuffily alveolars muckrakers waffling sporrans unconstitutionally humaner eyrie nonmeasurable pyrotechnics invalidity radiolucency unscrambles misaddresses menstruation unwrapping cadetship encephalogram coddlers menageries roached cursing uprearing secludedly freewheelers grinds administerial sleepyheads",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature3616,"esc","moles lamped reenjoyed rurally argental concents hazed budding traveling plumpest handrails mammie rufflers easter cliquing deficiencies honourers heaviest rampion decongestion cytologist chirographical bowers illegitimately discountenances regulating nahuatls showrooms variously comprehensiveness foothills veterinaries reassigns doffing ruinate noses ampoules fascists showed mayorship anaesthetized muzzier balmier skimpiness fossa outmarch mignons",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature3617,"decisiveness worldlier wording","clacking readably menacer skillfully diplomatist sots densities erectness quartes bladdery preaccustoms breaks baaing singly palatal jawing matronal bawdrics newfashioned categorization captivators congregations cohesions penicillinic cosmogonists potbellied patting defenselessness",http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
